Row.names	p	siggenesGO	allgenesGO	allgenes-allgenesGO	siggenes	Ontology	Term
GO:0035441	0.0132230278965129	1	2	100247	665	BP	cell migration involved in vasculogenesis
GO:0045987	0.0132230278965129	1	2	100247	665	BP	positive regulation of smooth muscle contraction
GO:0046697	0.0132230278965129	1	2	100247	665	BP	decidualization
GO:0090050	0.0132230278965129	1	2	100247	665	BP	positive regulation of cell migration involved in sprouting angiogenesis
GO:0090336	0.0132230278965129	1	2	100247	665	BP	positive regulation of brown fat cell differentiation
GO:0007420	0.0174071999300747	4	148	100101	665	BP	brain development
GO:0007155	0.0183246493861251	5	227	100022	665	BP	cell adhesion
GO:0019233	0.0197689263917173	1	3	100246	665	BP	sensory perception of pain
GO:0021540	0.0197689263917173	1	3	100246	665	BP	corpus callosum morphogenesis
GO:0021957	0.0197689263917173	1	3	100246	665	BP	corticospinal tract morphogenesis
GO:0035633	0.0197689263917173	1	3	100246	665	BP	maintenance of blood-brain barrier
GO:0051968	0.0197689263917173	1	3	100246	665	BP	positive regulation of synaptic transmission, glutamatergic
GO:0045766	0.020252048715204	2	33	100216	665	BP	positive regulation of angiogenesis
GO:0001525	0.0247626261567692	4	165	100084	665	BP	angiogenesis
GO:0000082	0.0251056479705476	2	37	100212	665	BP	G1/S transition of mitotic cell cycle
GO:0009408	0.0251056479705476	2	37	100212	665	BP	response to heat
GO:0070301	0.0251056479705476	2	37	100212	665	BP	cellular response to hydrogen peroxide
GO:0001951	0.0262714667818529	1	4	100245	665	BP	intestinal D-glucose absorption
GO:0019371	0.0262714667818529	1	4	100245	665	BP	cyclooxygenase pathway
GO:0032532	0.0262714667818529	1	4	100245	665	BP	regulation of microvillus length
GO:0042346	0.0262714667818529	1	4	100245	665	BP	positive regulation of NF-kappaB import into nucleus
GO:0050773	0.0262714667818529	1	4	100245	665	BP	regulation of dendrite development
GO:0051926	0.0262714667818529	1	4	100245	665	BP	negative regulation of calcium ion transport
GO:0071318	0.0262714667818529	1	4	100245	665	BP	cellular response to ATP
GO:0031334	0.0327309358285889	1	5	100244	665	BP	positive regulation of protein complex assembly
GO:0048755	0.0327309358285889	1	5	100244	665	BP	branching morphogenesis of a nerve
GO:0071498	0.0327309358285889	1	5	100244	665	BP	cellular response to fluid shear stress
GO:0048010	0.0331673441532955	2	43	100206	665	BP	vascular endothelial growth factor receptor signaling pathway
GO:0045743	0.039147618399855	1	6	100243	665	BP	positive regulation of fibroblast growth factor receptor signaling pathway
GO:0045907	0.039147618399855	1	6	100243	665	BP	positive regulation of vasoconstriction
GO:0060219	0.039147618399855	1	6	100243	665	BP	camera-type eye photoreceptor cell differentiation
GO:0002115	0.0455217974823257	1	7	100242	665	BP	store-operated calcium entry
GO:0007602	0.0455217974823257	1	7	100242	665	BP	phototransduction
GO:0010243	0.0455217974823257	1	7	100242	665	BP	response to organonitrogen compound
GO:0035646	0.0455217974823257	1	7	100242	665	BP	endosome to melanosome transport
GO:0030336	0.0468520482371945	2	52	100197	665	BP	negative regulation of cell migration
