Row.names	p	siggenesGO	allgenesGO	allgenes-allgenesGO	siggenes	Ontology	Term
GO:0010766	0.016385019475471	2	5	65533	2769	BP	negative regulation of sodium ion transport
GO:0010768	0.00178447020131017	2	2	65536	2769	BP	negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage
GO:0010868	0.0422502975373067	1	1	65537	2769	BP	negative regulation of triglyceride biosynthetic process
GO:0010888	0.0422502975373067	1	1	65537	2769	BP	negative regulation of lipid storage
GO:0010909	0.000291829173888946	3	4	65534	2769	BP	positive regulation of heparan sulfate proteoglycan biosynthetic process
GO:0010921	0.0422502975373067	1	1	65537	2769	BP	regulation of phosphatase activity
GO:0010998	1.47980158124256e-09	8	11	65527	2769	BP	regulation of translational initiation by eIF2 alpha phosphorylation
GO:0014010	0.00070652847074938	3	5	65533	2769	BP	Schwann cell proliferation
GO:0014053	1.34167046493174e-07	5	5	65533	2769	BP	negative regulation of gamma-aminobutyric acid secretion
GO:0014068	0.0106921823100453	4	21	65517	2769	BP	positive regulation of phosphatidylinositol 3-kinase signaling
GO:0014070	0.000256294382535885	7	31	65507	2769	BP	response to organic cyclic compound
GO:0014894	0.0101136230735823	2	4	65534	2769	BP	response to denervation involved in regulation of muscle adaptation
GO:0014898	0.0238932684981188	2	6	65532	2769	BP	cardiac muscle hypertrophy in response to stress
GO:0014909	0.0422502975373067	1	1	65537	2769	BP	smooth muscle cell migration
GO:0015031	0.000290743292567725	23	243	65295	2769	BP	protein transport
GO:0015693	0.00520272612373565	2	3	65535	2769	BP	magnesium ion transport
GO:0015889	0.0422502975373067	1	1	65537	2769	BP	cobalamin transport
GO:0015936	0.0238932684981188	2	6	65532	2769	BP	coenzyme A metabolic process
GO:0016032	0.000593434811321336	13	107	65431	2769	BP	viral process
GO:0016125	0.000291829173888946	3	4	65534	2769	BP	sterol metabolic process
GO:0016126	0.016385019475471	2	5	65533	2769	BP	sterol biosynthetic process
GO:0016192	0.000432135682966614	17	159	65379	2769	BP	vesicle-mediated transport
GO:0016239	0.0421653472316038	2	8	65530	2769	BP	positive regulation of macroautophagy
GO:0016241	0.00963025431674739	3	11	65527	2769	BP	regulation of macroautophagy
GO:0016485	0.0438705184424594	5	46	65492	2769	BP	protein processing
GO:0016486	0.00226326675095894	4	14	65524	2769	BP	peptide hormone processing
GO:0016553	0.0422502975373067	1	1	65537	2769	BP	base conversion or substitution editing
GO:0018105	0.0120770818209241	9	88	65450	2769	BP	peptidyl-serine phosphorylation
GO:0018117	0.0422502975373067	1	1	65537	2769	BP	protein adenylylation
GO:0018279	6.29756837134731e-07	7	14	65524	2769	BP	protein N-linked glycosylation via asparagine
GO:0019058	0.000337635587667463	4	9	65529	2769	BP	viral life cycle
GO:0019089	0.00178447020131017	2	2	65536	2769	BP	transmission of virus
GO:0019287	0.000291829173888946	3	4	65534	2769	BP	isopentenyl diphosphate biosynthetic process, mevalonate pathway
GO:0019322	0.0422502975373067	1	1	65537	2769	BP	pentose biosynthetic process
GO:0019367	0.00178447020131017	2	2	65536	2769	BP	fatty acid elongation, saturated fatty acid
GO:0019371	0.00178447020131017	2	2	65536	2769	BP	cyclooxygenase pathway
GO:0019413	0.000291829173888946	3	4	65534	2769	BP	acetate biosynthetic process
GO:0019427	0.00070652847074938	3	5	65533	2769	BP	acetyl-CoA biosynthetic process from acetate
GO:0019432	0.00895030483098649	4	20	65518	2769	BP	triglyceride biosynthetic process
GO:0019483	1.34167046493174e-07	5	5	65533	2769	BP	beta-alanine biosynthetic process
GO:0019521	0.0422502975373067	1	1	65537	2769	BP	D-gluconate metabolic process
GO:0019542	0.000291829173888946	3	4	65534	2769	BP	propionate biosynthetic process
GO:0019637	0.00178447020131017	2	2	65536	2769	BP	organophosphate metabolic process
GO:0019752	1.8876694913632e-06	8	22	65516	2769	BP	carboxylic acid metabolic process
GO:0019827	2.26668266008912e-05	9	38	65500	2769	BP	stem cell population maintenance
GO:0019835	8.763231331776e-13	11	15	65523	2769	BP	cytolysis
GO:0019886	0.00584846049912054	5	28	65510	2769	BP	antigen processing and presentation of exogenous peptide antigen via MHC class II
GO:0019953	0.00070652847074938	3	5	65533	2769	BP	sexual reproduction
GO:0021540	0.0422502975373067	1	1	65537	2769	BP	corpus callosum morphogenesis
GO:0021549	8.27832748856768e-05	5	12	65526	2769	BP	cerebellum development
GO:0021589	0.0422502975373067	1	1	65537	2769	BP	cerebellum structural organization
GO:0021695	0.016385019475471	2	5	65533	2769	BP	cerebellar cortex development
GO:0021756	0.0101136230735823	2	4	65534	2769	BP	striatum development
GO:0021762	0.000826061533847652	4	11	65527	2769	BP	substantia nigra development
GO:0021766	0.0234148383150279	3	15	65523	2769	BP	hippocampus development
GO:0021794	0.0325227365425519	2	7	65531	2769	BP	thalamus development
GO:0021819	0.00522353891926033	3	9	65529	2769	BP	layer formation in cerebral cortex
GO:0021860	0.016385019475471	2	5	65533	2769	BP	pyramidal neuron development
GO:0021957	0.0422502975373067	1	1	65537	2769	BP	corticospinal tract morphogenesis
GO:0022009	7.5342240097431e-05	3	3	65535	2769	BP	central nervous system vasculogenesis
GO:0022028	0.0101136230735823	2	4	65534	2769	BP	tangential migration from the subventricular zone to the olfactory bulb
GO:0030037	0.00178447020131017	2	2	65536	2769	BP	actin filament reorganization involved in cell cycle
GO:0030048	0.00963025431674739	3	11	65527	2769	BP	actin filament-based movement
GO:0030213	0.0422502975373067	1	1	65537	2769	BP	hyaluronan biosynthetic process
GO:0030252	0.0422502975373067	1	1	65537	2769	BP	growth hormone secretion
GO:0030262	0.0422502975373067	1	1	65537	2769	BP	apoptotic nuclear changes
GO:0030278	0.0422502975373067	1	1	65537	2769	BP	regulation of ossification
GO:0030282	0.000337635587667463	4	9	65529	2769	BP	bone mineralization
GO:0030316	0.00136852143017539	3	6	65532	2769	BP	osteoclast differentiation
GO:0030323	0.00178447020131017	2	2	65536	2769	BP	respiratory tube development
GO:0030335	0.0346308784993889	8	89	65449	2769	BP	positive regulation of cell migration
GO:0030431	0.0422502975373067	1	1	65537	2769	BP	sleep
GO:0030433	0.00902357475224962	6	43	65495	2769	BP	ER-associated ubiquitin-dependent protein catabolic process
GO:0030449	0.000100418821027708	4	7	65531	2769	BP	regulation of complement activation
GO:0030539	3.17992883359265e-06	4	4	65534	2769	BP	male genitalia development
GO:0030644	0.0421653472316038	2	8	65530	2769	BP	cellular chloride ion homeostasis
GO:0030902	0.00154732554498643	5	21	65517	2769	BP	hindbrain development
GO:0030948	0.0325227365425519	2	7	65531	2769	BP	negative regulation of vascular endothelial growth factor receptor signaling pathway
GO:0030968	0.000128966668390998	7	28	65510	2769	BP	endoplasmic reticulum unfolded protein response
GO:0030970	0.0238932684981188	2	6	65532	2769	BP	retrograde protein transport, ER to cytosol
GO:0030997	7.5342240097431e-05	3	3	65535	2769	BP	regulation of centriole-centriole cohesion
GO:0031016	0.00167231009887801	4	13	65525	2769	BP	pancreas development
GO:0031054	0.00522353891926033	3	9	65529	2769	BP	pre-miRNA processing
GO:0031069	0.00136852143017539	3	6	65532	2769	BP	hair follicle morphogenesis
GO:0031116	0.0422502975373067	1	1	65537	2769	BP	positive regulation of microtubule polymerization
GO:0031123	0.0238932684981188	2	6	65532	2769	BP	RNA 3'-end processing
GO:0031146	0.0279306916131045	3	16	65522	2769	BP	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
GO:0031247	0.0422502975373067	1	1	65537	2769	BP	actin rod assembly
GO:0031398	0.00895030483098649	4	20	65518	2769	BP	positive regulation of protein ubiquitination
GO:0031413	0.0422502975373067	1	1	65537	2769	BP	regulation of buoyancy
GO:0031641	0.00522353891926033	3	9	65529	2769	BP	regulation of myelination
GO:0031652	2.62302904511607e-06	5	7	65531	2769	BP	positive regulation of heat generation
GO:0032024	0.00122113814795696	5	20	65518	2769	BP	positive regulation of insulin secretion
GO:0032026	0.00178447020131017	2	2	65536	2769	BP	response to magnesium ion
GO:0032212	0.00226326675095894	4	14	65524	2769	BP	positive regulation of telomere maintenance via telomerase
GO:0032331	0.00070652847074938	3	5	65533	2769	BP	negative regulation of chondrocyte differentiation
GO:0032354	0.0422502975373067	1	1	65537	2769	BP	response to follicle-stimulating hormone
GO:0032355	9.43685432802531e-05	9	45	65493	2769	BP	response to estradiol
GO:0032367	0.0101136230735823	2	4	65534	2769	BP	intracellular cholesterol transport
GO:0032411	0.0238932684981188	2	6	65532	2769	BP	positive regulation of transporter activity
GO:0032455	0.000194088239769667	4	8	65530	2769	BP	nerve growth factor processing
GO:0032480	0.000194088239769667	4	8	65530	2769	BP	negative regulation of type I interferon production
GO:0032481	5.69886380595305e-06	8	25	65513	2769	BP	positive regulation of type I interferon production
GO:0032489	0.0101136230735823	2	4	65534	2769	BP	regulation of Cdc42 protein signal transduction
GO:0032606	0.00178447020131017	2	2	65536	2769	BP	type I interferon production
GO:0032727	7.76708311300984e-07	5	6	65532	2769	BP	positive regulation of interferon-alpha production
GO:0032728	5.00379132651125e-05	5	11	65527	2769	BP	positive regulation of interferon-beta production
GO:0032729	0.000291829173888946	3	4	65534	2769	BP	positive regulation of interferon-gamma production
GO:0032743	1.53629759819905e-05	4	5	65533	2769	BP	positive regulation of interleukin-2 production
GO:0032804	0.00520272612373565	2	3	65535	2769	BP	negative regulation of low-density lipoprotein particle receptor catabolic process
GO:0032869	0.0023141713656149	7	44	65494	2769	BP	cellular response to insulin stimulus
GO:0032870	0.0328737971274852	3	17	65521	2769	BP	cellular response to hormone stimulus
GO:0032902	0.0238932684981188	2	6	65532	2769	BP	nerve growth factor production
GO:0032911	0.00520272612373565	2	3	65535	2769	BP	negative regulation of transforming growth factor beta1 production
GO:0032930	0.0422502975373067	1	1	65537	2769	BP	positive regulation of superoxide anion generation
GO:0033004	0.0422502975373067	1	1	65537	2769	BP	negative regulation of mast cell activation
GO:0033077	0.0193286016418829	3	14	65524	2769	BP	T cell differentiation in thymus
GO:0033091	0.0422502975373067	1	1	65537	2769	BP	positive regulation of immature T cell proliferation
GO:0033209	0.0328737971274852	3	17	65521	2769	BP	tumor necrosis factor-mediated signaling pathway
GO:0033210	0.00359490447539604	3	8	65530	2769	BP	leptin-mediated signaling pathway
GO:0033234	7.5342240097431e-05	3	3	65535	2769	BP	negative regulation of protein sumoylation
GO:0033334	0.0422502975373067	1	1	65537	2769	BP	fin morphogenesis
GO:0033344	0.0126386086038859	4	22	65516	2769	BP	cholesterol efflux
GO:0033387	0.00178447020131017	2	2	65536	2769	BP	putrescine biosynthetic process from ornithine
GO:0033489	0.0422502975373067	1	1	65537	2769	BP	cholesterol biosynthetic process via desmosterol
GO:0033490	0.0422502975373067	1	1	65537	2769	BP	cholesterol biosynthetic process via lathosterol
GO:0033602	1.34167046493174e-07	5	5	65533	2769	BP	negative regulation of dopamine secretion
GO:0033628	0.0101136230735823	2	4	65534	2769	BP	regulation of cell adhesion mediated by integrin
GO:0033673	0.0421653472316038	2	8	65530	2769	BP	negative regulation of kinase activity
GO:0033700	0.0421653472316038	2	8	65530	2769	BP	phospholipid efflux
GO:0034097	2.40236526601742e-08	8	14	65524	2769	BP	response to cytokine
GO:0034134	0.0422502975373067	1	1	65537	2769	BP	toll-like receptor 2 signaling pathway
GO:0034333	0.00722911083050201	3	10	65528	2769	BP	adherens junction assembly
GO:0034351	0.0238932684981188	2	6	65532	2769	BP	negative regulation of glial cell apoptotic process
GO:0034371	0.00178447020131017	2	2	65536	2769	BP	chylomicron remodeling
GO:0034372	0.00520272612373565	2	3	65535	2769	BP	very-low-density lipoprotein particle remodeling
GO:0034374	0.0238932684981188	2	6	65532	2769	BP	low-density lipoprotein particle remodeling
GO:0034375	0.0101136230735823	2	4	65534	2769	BP	high-density lipoprotein particle remodeling
GO:0034379	6.77559342576073e-08	7	11	65527	2769	BP	very-low-density lipoprotein particle assembly
GO:0034380	0.0101136230735823	2	4	65534	2769	BP	high-density lipoprotein particle assembly
GO:0034382	0.0101136230735823	2	4	65534	2769	BP	chylomicron remnant clearance
GO:0034383	0.0325227365425519	2	7	65531	2769	BP	low-density lipoprotein particle clearance
GO:0034394	0.0279306916131045	3	16	65522	2769	BP	protein localization to cell surface
GO:0034435	0.00520272612373565	2	3	65535	2769	BP	cholesterol esterification
GO:0035022	0.016385019475471	2	5	65533	2769	BP	positive regulation of Rac protein signal transduction
GO:0035050	0.0234148383150279	3	15	65523	2769	BP	embryonic heart tube development
GO:0035094	2.5580213463557e-08	7	10	65528	2769	BP	response to nicotine
GO:0035112	7.5342240097431e-05	3	3	65535	2769	BP	genitalia morphogenesis
GO:0035115	0.000337635587667463	4	9	65529	2769	BP	embryonic forelimb morphogenesis
GO:0035116	1.53629759819905e-05	4	5	65533	2769	BP	embryonic hindlimb morphogenesis
GO:0035249	0.016385019475471	2	5	65533	2769	BP	synaptic transmission, glutamatergic
GO:0035279	0.0238932684981188	2	6	65532	2769	BP	mRNA cleavage involved in gene silencing by miRNA
GO:0035315	0.00722911083050201	3	10	65528	2769	BP	hair cell differentiation
GO:0035336	0.00178447020131017	2	2	65536	2769	BP	long-chain fatty-acyl-CoA metabolic process
GO:0035411	7.5342240097431e-05	3	3	65535	2769	BP	catenin import into nucleus
GO:0035437	0.0422502975373067	1	1	65537	2769	BP	maintenance of protein localization in endoplasmic reticulum
GO:0035617	0.016385019475471	2	5	65533	2769	BP	stress granule disassembly
GO:0035640	1.34167046493174e-07	5	5	65533	2769	BP	exploration behavior
GO:0035666	0.0101136230735823	2	4	65534	2769	BP	TRIF-dependent toll-like receptor signaling pathway
GO:0035690	0.0328737971274852	3	17	65521	2769	BP	cellular response to drug
GO:0035799	0.0422502975373067	1	1	65537	2769	BP	ureter maturation
GO:0036023	7.5342240097431e-05	3	3	65535	2769	BP	embryonic skeletal limb joint morphogenesis
GO:0038027	0.0422502975373067	1	1	65537	2769	BP	apolipoprotein A-I-mediated signaling pathway
GO:0038061	0.000194088239769667	4	8	65530	2769	BP	NIK/NF-kappaB signaling
GO:0038083	0.0211237587589023	5	38	65500	2769	BP	peptidyl-tyrosine autophosphorylation
GO:0039530	7.5342240097431e-05	3	3	65535	2769	BP	MDA-5 signaling pathway
GO:0039534	0.0101136230735823	2	4	65534	2769	BP	negative regulation of MDA-5 signaling pathway
GO:0039536	0.0101136230735823	2	4	65534	2769	BP	negative regulation of RIG-I signaling pathway
GO:0042089	0.00178447020131017	2	2	65536	2769	BP	cytokine biosynthetic process
GO:0042110	0.0193286016418829	3	14	65524	2769	BP	T cell activation
GO:0042127	0.0118154255095464	8	73	65465	2769	BP	regulation of cell proliferation
GO:0042129	0.00359490447539604	3	8	65530	2769	BP	regulation of T cell proliferation
