pathway	Ontology	Description	pval	padj	ES	NES	nMoreExtreme	size
GO:0033227	BP	dsRNA transport	1.94446604962277e-05	0.00603180837284967	-0.96172301307822	-1.87030845659185	0	6
GO:0060292	BP	long term synaptic depression	1.92841715519901e-05	0.00603180837284967	-0.919460134209203	-2.04762841168725	0	10
GO:0046599	BP	regulation of centriole replication	1.96993873490534e-05	0.00603180837284967	-0.995072122578457	-1.61524184357585	0	3
GO:0006886	BP	intracellular protein transport	4.12235138923242e-05	0.00827562041388408	-0.382162971131097	-1.59919122378111	1	343
GO:0032212	BP	positive regulation of telomere maintenance via telomerase	3.79046319460238e-05	0.00827562041388408	-0.776407682870439	-2.10006143833351	1	22
GO:0032436	BP	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	3.81475547417411e-05	0.00827562041388408	-0.616355651356537	-2.01146449827489	1	55
GO:0060326	BP	cell chemotaxis	3.8066959782257e-05	0.00827562041388408	-0.681472104927957	-2.14796483731717	1	46
GO:0006953	BP	acute-phase response	3.78809402049359e-05	0.00827562041388408	-0.740659295372023	-2.11202172592086	1	28
GO:0032092	BP	positive regulation of protein binding	3.81562881562882e-05	0.00827562041388408	-0.625586932871642	-2.01164213047907	1	51
GO:0000381	BP	regulation of alternative mRNA splicing, via spliceosome	3.81446444919133e-05	0.00827562041388408	-0.639160488935115	-2.03179543896937	1	48
GO:0044205	BP	'de novo' UMP biosynthetic process	3.85683431039803e-05	0.00827562041388408	-0.895108044528209	-1.99339655447068	1	10
GO:0090271	BP	positive regulation of fibroblast growth factor production	3.98184279684638e-05	0.00827562041388408	-0.998972537831556	-1.47671983718557	1	2
GO:0038061	BP	NIK/NF-kappaB signaling	5.70884871550904e-05	0.00974497668209636	-0.837848039857939	-2.06897371213495	2	15
GO:0006891	BP	intra-Golgi vesicle-mediated transport	5.69811392429106e-05	0.00974497668209636	-0.687756806233302	-2.05204111966334	2	35
GO:0042254	BP	ribosome biogenesis	5.7139592023313e-05	0.00974497668209636	-0.622388235475014	-1.97068634175837	2	47
GO:0002755	BP	MyD88-dependent toll-like receptor signaling pathway	5.76313514551916e-05	0.00974497668209636	-0.872847541271213	-2.03768764568311	2	12
GO:0051291	BP	protein heterooligomerization	5.69011626804241e-05	0.00974497668209636	-0.693164390726474	-2.04474533727812	2	33
GO:0006123	BP	mitochondrial electron transport, cytochrome c to oxygen	5.89448865310934e-05	0.00974497668209636	-0.980268342560726	-1.71010199521094	2	4
GO:0006413	BP	translational initiation	7.66122081553696e-05	0.0123039206297524	-0.568227275336291	-1.92589068412196	3	68
GO:0009968	BP	negative regulation of signal transduction	9.48784606918537e-05	0.0148142174319142	-0.693755840354159	-2.02066174813871	4	31
GO:0051973	BP	positive regulation of telomerase activity	0.000113977432468371	0.0162194136657433	-0.76266622015516	-2.01707304410348	5	20
GO:0007004	BP	telomere maintenance via telomerase	0.000115262702910383	0.0162194136657433	-0.843602569818146	-1.96941442016485	5	12
GO:0000462	BP	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.000113378684807256	0.0162194136657433	-0.793863997901267	-2.05085338946967	5	18
GO:0031652	BP	positive regulation of heat generation	0.000115420129270545	0.0162194136657433	-0.855957087298691	-1.95380461267284	5	11
GO:0031915	BP	positive regulation of synaptic plasticity	0.000119455283905391	0.0163770280690782	-0.998004927828264	-1.47528947865978	5	2
GO:0071353	BP	cellular response to interleukin-4	0.000132668726190702	0.0177554978551889	-0.725275379737398	-1.99967897000612	6	24
GO:0051149	BP	positive regulation of muscle cell differentiation	0.000151171579743008	0.0196400774981176	-0.771945591203817	-1.99422978796352	7	18
GO:0071603	BP	endothelial cell-cell adhesion	0.000160726483706353	0.0196400774981176	0.998553572675491	1.48151111702193	7	2
GO:0046466	BP	membrane lipid catabolic process	0.000160726483706353	0.0196400774981176	0.998553572675491	1.48151111702193	7	2
GO:0002930	BP	trabecular meshwork development	0.000160726483706353	0.0196400774981176	0.998553572675491	1.48151111702193	7	2
GO:0060402	BP	calcium ion transport into cytosol	0.00017683465959328	0.0207080754494548	-0.969634395730461	-1.69155081600637	8	4
GO:0051156	BP	glucose 6-phosphate metabolic process	0.000173909682904678	0.0207080754494548	-0.895546579358521	-1.88138743493082	8	8
GO:0032486	BP	Rap protein signal transduction	0.000192841715519901	0.022121699651783	-0.871663719536689	-1.94118628002876	9	10
GO:0006635	BP	fatty acid beta-oxidation	0.000210859251449657	0.0223239521457497	0.724212930142357	2.18629638187978	9	44
GO:0007052	BP	mitotic spindle organization	0.000227462279172037	0.0223239521457497	-0.720924231110198	-1.96864491296325	11	23
GO:0007620	BP	copulation	0.000234320081230961	0.0223239521457497	-0.949792506284665	-1.75837109631593	11	5
GO:0035640	BP	exploration behavior	0.000234320081230961	0.0223239521457497	-0.949792506284665	-1.75837109631593	11	5
GO:0009449	BP	gamma-aminobutyric acid biosynthetic process	0.000234320081230961	0.0223239521457497	-0.949792506284665	-1.75837109631593	11	5
GO:0009450	BP	gamma-aminobutyric acid catabolic process	0.000234320081230961	0.0223239521457497	-0.949792506284665	-1.75837109631593	11	5
GO:0033602	BP	negative regulation of dopamine secretion	0.000234320081230961	0.0223239521457497	-0.949792506284665	-1.75837109631593	11	5
GO:0014053	BP	negative regulation of gamma-aminobutyric acid secretion	0.000234320081230961	0.0223239521457497	-0.949792506284665	-1.75837109631593	11	5
GO:0045964	BP	positive regulation of dopamine metabolic process	0.000234320081230961	0.0223239521457497	-0.949792506284665	-1.75837109631593	11	5
GO:0070474	BP	positive regulation of uterine smooth muscle contraction	0.000234320081230961	0.0223239521457497	-0.949792506284665	-1.75837109631593	11	5
GO:0007093	BP	mitotic cell cycle checkpoint	0.000245653817082389	0.0230136684303351	-0.757581927591912	-1.9571229683048	12	18
GO:0061178	BP	regulation of insulin secretion involved in cellular response to glucose stimulus	0.000250076946752847	0.0230439756999632	-0.84346225096462	-1.92528394355712	12	11
GO:0006214	BP	thymidine catabolic process	0.000255427841634738	0.0231574177069172	-0.966960945683076	-1.68688691729453	12	4
GO:0001837	BP	epithelial to mesenchymal transition	0.000265568981542956	0.0236946546865548	-0.785316042107168	-1.97104666622587	13	16
GO:0042135	BP	neurotransmitter catabolic process	0.000291669907443416	0.0256168210896788	-0.9310920801624	-1.81073902538692	14	6
GO:0034333	BP	adherens junction assembly	0.000304796738674896	0.026357884124486	-0.79713008122852	-1.93509177142418	15	14
GO:0007346	BP	regulation of mitotic cell cycle	0.000360415046379726	0.0306953481166733	-0.77491253717439	-1.94493514854976	18	16
GO:0042742	BP	defense response to bacterium	0.000375516334960571	0.0315041390867667	0.625431968227093	2.05371666875512	17	73
GO:0033979	BP	box H/ACA snoRNA metabolic process	0.000412614205717654	0.0336131079759266	-0.963818644321412	-1.6814050960474	20	4
GO:0006809	BP	nitric oxide biosynthetic process	0.000411742907728414	0.0336131079759266	0.954989375816765	1.86105143753722	19	6
GO:0006788	BP	heme oxidation	0.000465053190458659	0.0368178025854665	-0.89353354517945	-1.81006436896609	23	7
GO:0048148	BP	behavioral response to cocaine	0.000463759154412475	0.0368178025854665	-0.875234553808057	-1.83871540588236	23	8
GO:0032733	BP	positive regulation of interleukin-10 production	0.000486116512405693	0.0374309714552384	-0.922876339216756	-1.79476148345557	24	6
GO:0090222	BP	centrosome-templated microtubule nucleation	0.000481367082514341	0.0374309714552384	-0.999790519511611	-1.33192829518263	23	1
GO:0006085	BP	acetyl-CoA biosynthetic process	0.000495294700346706	0.0376223177114708	-0.790411307188759	-1.91878145436983	25	14
GO:0006122	BP	mitochondrial electron transport, ubiquinol to cytochrome c	0.000569130368796479	0.042093181618487	-0.709064131566996	-1.89772475092421	29	21
GO:0034374	BP	low-density lipoprotein particle remodeling	0.000568996038101661	0.042093181618487	0.851554482601179	2.08018953861699	26	15
GO:0034097	BP	response to cytokine	0.000682296306123609	0.0433585313174946	-0.68390581035067	-1.88561766279506	35	24
GO:0071360	BP	cellular response to exogenous dsRNA	0.000690509555433701	0.0433585313174946	0.98741096901622	1.6107980002098	33	3
GO:0002282	BP	microglial cell activation involved in immune response	0.000690509555433701	0.0433585313174946	0.98741096901622	1.6107980002098	33	3
GO:0002756	BP	MyD88-independent toll-like receptor signaling pathway	0.000690509555433701	0.0433585313174946	0.98741096901622	1.6107980002098	33	3
GO:0045080	BP	positive regulation of chemokine biosynthetic process	0.000690509555433701	0.0433585313174946	0.98741096901622	1.6107980002098	33	3
GO:0045356	BP	positive regulation of interferon-alpha biosynthetic process	0.000690509555433701	0.0433585313174946	0.98741096901622	1.6107980002098	33	3
GO:0045078	BP	positive regulation of interferon-gamma biosynthetic process	0.000690509555433701	0.0433585313174946	0.98741096901622	1.6107980002098	33	3
GO:0032757	BP	positive regulation of interleukin-8 production	0.000690509555433701	0.0433585313174946	0.98741096901622	1.6107980002098	33	3
GO:0034123	BP	positive regulation of toll-like receptor signaling pathway	0.000690509555433701	0.0433585313174946	0.98741096901622	1.6107980002098	33	3
GO:0034346	BP	positive regulation of type III interferon production	0.000690509555433701	0.0433585313174946	0.98741096901622	1.6107980002098	33	3
GO:0002730	BP	regulation of dendritic cell cytokine production	0.000690509555433701	0.0433585313174946	0.98741096901622	1.6107980002098	33	3
GO:0007494	BP	midgut development	0.000678202569418877	0.0433585313174946	-0.888699347578859	-1.80027155382605	34	7
GO:0006739	BP	NADP metabolic process	0.000694230175871645	0.0433585313174946	-0.836892795862467	-1.86375178497348	35	10
GO:0046427	BP	positive regulation of JAK-STAT cascade	0.000610910868104344	0.0433585313174946	0.976320675774738	1.71502625835179	29	4
GO:0006879	BP	cellular iron ion homeostasis	0.000711647945837821	0.0437258164300017	-0.49582429856493	-1.73047603003506	36	81
GO:0009743	BP	response to carbohydrate	0.000715668939968005	0.0437258164300017	0.855782089692842	2.0587723718269	33	14
GO:0002088	BP	lens development in camera-type eye	0.000728066982162359	0.0440049946960712	-0.793288288811833	-1.88846749619679	37	13
GO:0051028	BP	mRNA transport	0.000741769214675619	0.0443562208052303	-0.580084599231813	-1.81282621892979	38	44
GO:0086004	BP	regulation of cardiac muscle cell contraction	0.000756550131400812	0.044763876722147	-0.99373547338075	-1.46897820598927	37	2
GO:0006725	BP	cellular aromatic compound metabolic process	0.000792055078291598	0.0463764749487195	0.98639859287732	1.60914647565602	38	3
GO:0046688	BP	response to copper ion	0.000930429266229647	0.0520339302079444	0.800357363503027	2.100187627437	43	21
GO:0006400	BP	tRNA modification	0.00093244529019981	0.0520339302079444	-0.759553848074715	-1.8756348047123	48	15
GO:0042633	BP	hair cycle	0.000962734165028682	0.0520339302079444	-0.999511212193759	-1.33155619991623	47	1
GO:0045986	BP	negative regulation of smooth muscle contraction	0.000962734165028682	0.0520339302079444	-0.999511212193759	-1.33155619991623	47	1
GO:0030728	BP	ovulation	0.000962734165028682	0.0520339302079444	-0.999511212193759	-1.33155619991623	47	1
GO:0031622	BP	positive regulation of fever generation	0.000962734165028682	0.0520339302079444	-0.999511212193759	-1.33155619991623	47	1
GO:0090362	BP	positive regulation of platelet-derived growth factor production	0.000962734165028682	0.0520339302079444	-0.999511212193759	-1.33155619991623	47	1
GO:0071636	BP	positive regulation of transforming growth factor beta production	0.000962734165028682	0.0520339302079444	-0.999511212193759	-1.33155619991623	47	1
GO:0006811	BP	ion transport	0.000975329890992542	0.0522126601644674	-0.531115842021917	-1.75453493184037	50	59
GO:0006699	BP	bile acid biosynthetic process	0.00110062227490158	0.056774601576291	0.778701418991581	2.08191456067981	51	23
GO:0000256	BP	allantoin catabolic process	0.00110094850948509	0.056774601576291	0.824257722084763	2.06731976515805	51	17
GO:0000387	BP	spliceosomal snRNP assembly	0.00108153236058668	0.056774601576291	-0.637870472875584	-1.84522537290096	56	30
GO:0006778	BP	porphyrin-containing compound metabolic process	0.00109349371241115	0.056774601576291	-0.928870447075627	-1.7196376424877	55	5
GO:0071391	BP	cellular response to estrogen stimulus	0.00112212059620596	0.0568237826240875	0.82282359567149	2.06372283448884	52	17
GO:0009950	BP	dorsal/ventral axis specification	0.00111835620592918	0.0568237826240875	-0.673146511458836	-1.83817715964638	58	23
GO:0000154	BP	rRNA modification	0.00115705029311941	0.0575555725453468	-0.8243597801255	-1.83584088579218	59	10
GO:2000573	BP	positive regulation of DNA biosynthetic process	0.00114723496927744	0.0575555725453468	-0.907295272487854	-1.76446024238147	58	6
GO:0042158	BP	lipoprotein biosynthetic process	0.00118013993087752	0.0581891802759871	0.836767651292612	2.04406805440682	55	15
GO:0044342	BP	type B pancreatic cell proliferation	0.00123416317951289	0.0603237498438431	-0.838111302719435	-1.81844290395242	63	9
GO:0006950	BP	response to stress	0.00126999772537721	0.0615401483995283	-0.588083141044353	-1.794457777404	66	39
GO:0019433	BP	triglyceride catabolic process	0.00129130591248756	0.0620378678127572	0.767205367979011	2.06740554108529	60	24
GO:0019752	BP	carboxylic acid metabolic process	0.00157558040205775	0.0669653827339683	-0.655432951507809	-1.82339884829339	82	25
GO:0046854	BP	phosphatidylinositol phosphorylation	0.00159639944606863	0.0669653827339683	-0.478464220296728	-1.66988763327918	82	81
GO:0006606	BP	protein import into nucleus	0.00152247554523655	0.0669653827339683	-0.549769962299177	-1.75525455748635	79	49
GO:0060729	BP	intestinal epithelial structure maintenance	0.00141835588913185	0.0669653827339683	-0.970616629713322	-1.57554468546566	71	3
GO:0061138	BP	morphogenesis of a branching epithelium	0.00157186364082916	0.0669653827339683	-0.944476033717392	-1.64766144081509	79	4
GO:0051450	BP	myoblast proliferation	0.00157186364082916	0.0669653827339683	-0.944476033717392	-1.64766144081509	79	4
GO:0090201	BP	negative regulation of release of cytochrome c from mitochondria	0.00157186364082916	0.0669653827339683	-0.944476033717392	-1.64766144081509	79	4
GO:0060665	BP	regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling	0.00157186364082916	0.0669653827339683	-0.944476033717392	-1.64766144081509	79	4
GO:0071379	BP	cellular response to prostaglandin stimulus	0.00158508352973074	0.0669653827339683	0.859730029634814	1.99543020589328	75	12
GO:0045540	BP	regulation of cholesterol biosynthetic process	0.00158508352973074	0.0669653827339683	0.859730029634814	1.99543020589328	75	12
GO:0050913	BP	sensory perception of bitter taste	0.00155625160057522	0.0669653827339683	-0.969624723180975	-1.57393458213786	78	3
GO:0050916	BP	sensory perception of sweet taste	0.00155625160057522	0.0669653827339683	-0.969624723180975	-1.57393458213786	78	3
GO:0050917	BP	sensory perception of umami taste	0.00155625160057522	0.0669653827339683	-0.969624723180975	-1.57393458213786	78	3
GO:0000055	BP	ribosomal large subunit export from nucleus	0.00157740843336411	0.0669653827339683	-0.795594674861627	-1.81602158405888	81	11
GO:0035094	BP	response to nicotine	0.00148789395374002	0.0669653827339683	-0.856311910800448	-1.79896222764377	76	8
GO:0007157	BP	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	0.00143793613871855	0.0669653827339683	0.789592579019437	2.07194016172305	67	21
GO:0010265	BP	SCF complex assembly	0.00152690159521035	0.0669653827339683	0.993649569858885	1.4742352583304	75	2
GO:0060441	BP	epithelial tube branching involved in lung morphogenesis	0.00165733226654475	0.0690064049648002	-0.756176781562169	-1.83567463103112	86	14
GO:0006868	BP	glutamine transport	0.00171515823380535	0.0693590246922293	0.849123950858868	2.00930470295083	81	13
GO:0015817	BP	histidine transport	0.00171515823380535	0.0693590246922293	0.849123950858868	2.00930470295083	81	13
GO:2000487	BP	positive regulation of glutamine transport	0.00171515823380535	0.0693590246922293	0.849123950858868	2.00930470295083	81	13
GO:0001957	BP	intramembranous ossification	0.00168112693474522	0.0693590246922293	-0.852718571316284	-1.79141324704268	86	8
GO:0006406	BP	mRNA export from nucleus	0.00186752039027365	0.0739611821500706	-0.527748068270081	-1.71622658637961	97	54
GO:0019544	BP	arginine catabolic process to glutamate	0.00186843762058531	0.0739611821500706	0.979021606847156	1.59711214069536	91	3
GO:0010121	BP	arginine catabolic process to proline via ornithine	0.00186843762058531	0.0739611821500706	0.979021606847156	1.59711214069536	91	3
GO:0071356	BP	cellular response to tumor necrosis factor	0.00190278864246601	0.0747942304846256	0.722501419595068	2.03330386159935	89	30
GO:0007160	BP	cell-matrix adhesion	0.00202182040131228	0.0789211977484466	-0.522338665354635	-1.70464192082076	105	55
GO:0007264	BP	small GTPase mediated signal transduction	0.00223157894736842	0.0859157894736842	-0.311604877340508	-1.35064898342715	105	510
GO:0045743	BP	positive regulation of fibroblast growth factor receptor signaling pathway	0.00221669129656996	0.0859157894736842	-0.888690482128428	-1.72827862223808	113	6
GO:0010884	BP	positive regulation of lipid storage	0.0022799054571315	0.0863853343495527	0.842678829408483	1.99405343977748	108	13
GO:0048599	BP	oocyte development	0.00227553224313484	0.0863853343495527	-0.806528421711614	-1.79613063110164	117	10
GO:0014010	BP	Schwann cell proliferation	0.00235280392004356	0.0863853343495527	-0.887728334649093	-1.72640748830179	120	6
GO:0097267	BP	omega-hydroxylase P450 pathway	0.00230109760319303	0.0863853343495527	0.959008023667336	1.68461447490539	112	4
GO:0061303	BP	cornea development in camera-type eye	0.00236672148902884	0.0863853343495527	-0.998962572819408	-1.3308252985001	117	1
GO:0060900	BP	embryonic camera-type eye formation	0.00236672148902884	0.0863853343495527	-0.998962572819408	-1.3308252985001	117	1
GO:0045686	BP	negative regulation of glial cell differentiation	0.00236672148902884	0.0863853343495527	-0.998962572819408	-1.3308252985001	117	1
GO:0090270	BP	regulation of fibroblast growth factor production	0.00236672148902884	0.0863853343495527	-0.998962572819408	-1.3308252985001	117	1
GO:0045776	BP	negative regulation of blood pressure	0.00248153277931671	0.0894147163624311	-0.784437215469178	-1.79055360680844	128	11
GO:0043517	BP	positive regulation of DNA damage response, signal transduction by p53 class mediator	0.00246837395865474	0.0894147163624311	-0.804433430813067	-1.79146510757703	127	10
GO:0035115	BP	embryonic forelimb morphogenesis	0.00250076946752847	0.0895339183246976	-0.784381945120135	-1.79042744690568	129	11
GO:0030593	BP	neutrophil chemotaxis	0.00252907478014293	0.0899742363239457	-0.755117330313081	-1.79759937745583	131	13
GO:0007030	BP	Golgi organization	0.00259395895780493	0.0917021591309531	-0.481710660752659	-1.65955682212397	134	75
GO:0043547	BP	positive regulation of GTPase activity	0.00268381217176398	0.0942856763592833	-0.452094713629113	-1.61008049859646	138	92
GO:0030199	BP	collagen fibril organization	0.00274928624299461	0.0959859501358552	0.808721223309652	2.00246219755163	129	16
GO:0051726	BP	regulation of cell cycle	0.00293501868628564	0.101837901454392	-0.422443406093802	-1.55831143213	149	117
GO:0043030	BP	regulation of macrophage activation	0.00299346325371128	0.103228570239946	0.954970322709362	1.67752176106852	146	4
GO:0010591	BP	regulation of lamellipodium assembly	0.00302663438256659	0.1037360479537	-0.904728393138528	-1.67494294383741	154	5
GO:2000377	BP	regulation of reactive oxygen species metabolic process	0.00315637281853911	0.106665068348357	0.954207724034496	1.67618216355263	154	4
GO:0034605	BP	cellular response to heat	0.00315077183336858	0.106665068348357	0.765352296630832	2.00833214925308	148	21
GO:0061154	BP	endothelial tube morphogenesis	0.00316902088848525	0.106665068348357	-0.833749255292008	-1.75156201692256	163	8
GO:0051056	BP	regulation of small GTPase mediated signal transduction	0.00318992311467365	0.106729510878456	0.491168877231266	1.73836382309399	155	120
GO:0008152	BP	metabolic process	0.00333815958815959	0.107287552804794	0.441370411672528	1.64689524919035	165	179
GO:0033344	BP	cholesterol efflux	0.00332289197426346	0.107287552804794	0.711541977242078	1.98800769194988	156	29
GO:0044334	BP	canonical Wnt signaling pathway involved in positive regulation of epithelial to mesenchymal transition	0.00328614762386249	0.107287552804794	-0.87821972760935	-1.70791564822413	168	6
GO:0010909	BP	positive regulation of heparan sulfate proteoglycan biosynthetic process	0.00328614762386249	0.107287552804794	-0.87821972760935	-1.70791564822413	168	6
GO:0010801	BP	negative regulation of peptidyl-threonine phosphorylation	0.00334021023676196	0.107287552804794	-0.929690499048478	-1.62186771552603	169	4
GO:0003341	BP	cilium movement	0.00332035253125641	0.107287552804794	0.935451660006032	1.73844106796882	161	5
GO:2001137	BP	positive regulation of endocytic recycling	0.00322917084520037	0.107287552804794	-0.998483760274519	-1.33018742090056	160	1
GO:0000082	BP	G1/S transition of mitotic cell cycle	0.00337153139501847	0.107678283928402	-0.570978634634689	-1.72465497953936	177	37
GO:0021702	BP	cerebellar Purkinje cell differentiation	0.00339949324324324	0.107872649779303	0.771072455571995	2.00416137383661	160	20
GO:0043123	BP	positive regulation of I-kappaB kinase/NF-kappaB signaling	0.00341599922802277	0.107872649779303	-0.459909534106703	-1.61017078724886	176	83
GO:0000056	BP	ribosomal small subunit export from nucleus	0.00345887035999304	0.108616258623022	-0.829892893785954	-1.74346047284962	178	8
GO:0019483	BP	beta-alanine biosynthetic process	0.0034903677420599	0.10899642821177	-0.808160340967789	-1.75345855916777	180	9
GO:0045796	BP	negative regulation of intestinal cholesterol absorption	0.00354098900646436	0.109362083545803	0.919266183174885	1.7914352714278	171	6
GO:0010949	BP	negative regulation of intestinal phytosterol absorption	0.00354098900646436	0.109362083545803	0.919266183174885	1.7914352714278	171	6
GO:0060440	BP	trachea formation	0.00363278004289772	0.110120972722696	-0.828910558533367	-1.74139675752347	187	8
GO:0001840	BP	neural plate development	0.00361156469119201	0.110120972722696	-0.759706795063347	-1.77355732524322	187	12
GO:0071467	BP	cellular response to pH	0.00364392473339647	0.110120972722696	0.918498049739134	1.78993835861283	176	6
GO:0071502	BP	cellular response to temperature stimulus	0.00364392473339647	0.110120972722696	0.918498049739134	1.78993835861283	176	6
GO:0070542	BP	response to fatty acid	0.00368480725623583	0.110760971055089	-0.686804288382295	-1.77427734026845	194	18
GO:0060742	BP	epithelial cell differentiation involved in prostate gland development	0.00375281947577195	0.111611631075736	-0.874821011870411	-1.70130600417731	192	6
GO:0048489	BP	synaptic vesicle transport	0.00374871983150084	0.111611631075736	-0.827601730837934	-1.73864713842221	193	8
GO:0048846	BP	axon extension involved in axon guidance	0.00382256908497253	0.111909691805368	-0.985216515207438	-1.45638515257662	191	2
GO:0021612	BP	facial nerve structural organization	0.00382256908497253	0.111909691805368	-0.985216515207438	-1.45638515257662	191	2
GO:0021637	BP	trigeminal nerve structural organization	0.00382256908497253	0.111909691805368	-0.985216515207438	-1.45638515257662	191	2
GO:0030488	BP	tRNA methylation	0.00385606603755305	0.112305425891636	-0.849027354743206	-1.71990651206002	198	7
GO:0008203	BP	cholesterol metabolic process	0.00392099303866477	0.113025137796588	0.569629412665274	1.84028845181557	186	66
GO:0048668	BP	collateral sprouting	0.00391461133501745	0.113025137796588	-0.805129241902416	-1.74688200952726	202	9
GO:0006281	BP	DNA repair	0.00412937347436941	0.116558164514768	-0.344248879635738	-1.40616540823622	202	269
GO:0034067	BP	protein localization to Golgi apparatus	0.0041931556878128	0.116558164514768	-0.823650917953546	-1.73034716844881	216	8
GO:0000460	BP	maturation of 5.8S rRNA	0.00425112558211436	0.116558164514768	-0.823055167974348	-1.72909560147166	219	8
GO:0010269	BP	response to selenium ion	0.0043201551041052	0.116558164514768	0.805461413714979	1.96759272695211	204	15
GO:0070574	BP	cadmium ion transmembrane transport	0.00433386521679176	0.116558164514768	-0.954910919138918	-1.55005053250202	219	3
GO:0006824	BP	cobalt ion transport	0.00433386521679176	0.116558164514768	-0.954910919138918	-1.55005053250202	219	3
GO:0003032	BP	detection of oxygen	0.00433386521679176	0.116558164514768	-0.954910919138918	-1.55005053250202	219	3
GO:0070627	BP	ferrous iron import	0.00433386521679176	0.116558164514768	-0.954910919138918	-1.55005053250202	219	3
GO:0015684	BP	ferrous iron transport	0.00433386521679176	0.116558164514768	-0.954910919138918	-1.55005053250202	219	3
GO:0015692	BP	lead ion transport	0.00433386521679176	0.116558164514768	-0.954910919138918	-1.55005053250202	219	3
GO:0060586	BP	multicellular organismal iron ion homeostasis	0.00433386521679176	0.116558164514768	-0.954910919138918	-1.55005053250202	219	3
GO:0015675	BP	nickel cation transport	0.00433386521679176	0.116558164514768	-0.954910919138918	-1.55005053250202	219	3
GO:0015676	BP	vanadium ion transport	0.00433386521679176	0.116558164514768	-0.954910919138918	-1.55005053250202	219	3
GO:0035441	BP	cell migration involved in vasculogenesis	0.00416102572270447	0.116558164514768	-0.984487711221187	-1.4553078063402	208	2
GO:0006612	BP	protein targeting to membrane	0.00479217792892891	0.116561619693025	-0.819791661569494	-1.72223954274125	247	8
GO:0042632	BP	cholesterol homeostasis	0.00497825949965341	0.116561619693025	0.598009716969446	1.86301987829863	236	53
GO:0019373	BP	epoxygenase P450 pathway	0.0053379304615129	0.116561619693025	0.864684566244265	1.87213125298139	256	9
GO:0006890	BP	retrograde vesicle-mediated transport, Golgi to ER	0.00467084818790155	0.116561619693025	-0.517647631921787	-1.65860954956295	244	50
GO:0000245	BP	spliceosomal complex assembly	0.00537083428224398	0.116561619693025	-0.611876940756494	-1.71651850573803	282	26
GO:0007249	BP	I-kappaB kinase/NF-kappaB signaling	0.00455304295037183	0.116561619693025	-0.651474543907003	-1.74359315544163	239	21
GO:0009166	BP	nucleotide catabolic process	0.00475146198830409	0.116561619693025	-0.762824477742972	-1.74122044830255	246	11
GO:0015701	BP	bicarbonate transport	0.0053055895214607	0.116561619693025	0.878639060625991	1.84439102224735	255	8
GO:0009058	BP	biosynthetic process	0.00469631213703168	0.116561619693025	0.560067599707808	1.81445199257561	223	67
GO:0016266	BP	O-glycan processing	0.00474498126981078	0.116561619693025	-0.74910308512146	-1.74880265993761	246	12
GO:0034383	BP	low-density lipoprotein particle clearance	0.00469493496880618	0.116561619693025	0.794236363435596	1.96659645853229	221	16
