pathway	Ontology	Description	pval	padj	ES	NES	nMoreExtreme	size
GO:0008201	MF	heparin binding	0.000295669577874818	0.0203272834788937	0.483265115759355	1.78615487073588	12	85
GO:0004467	MF	long-chain fatty acid-CoA ligase activity	0.000329416932030306	0.0219611288020204	0.587696212500668	1.9188269021933	14	44
GO:0020037	MF	heme binding	0.000371867020353522	0.0240619836699337	0.374824546322315	1.58860430743936	14	227
GO:0005220	MF	inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	0.000397441235474469	0.0247580463650687	-0.732057710697148	-1.92908929001512	20	19
GO:0003867	MF	4-aminobutyrate transaminase activity	0.000405131667792032	0.0247580463650687	-0.883361099749603	-1.86748813328709	20	8
GO:0008199	MF	ferric iron binding	0.000491196251794756	0.0284376777354859	-0.716561551248742	-1.93366754721618	25	21
GO:0004613	MF	phosphoenolpyruvate carboxykinase (GTP) activity	0.000482299604514324	0.0284376777354859	-0.881293181784671	-1.86311640777052	24	8
GO:0070324	MF	thyroid hormone binding	0.000504869890821886	0.0284798399950808	0.78727197062911	1.92983210720844	23	13
GO:0015020	MF	glucuronosyltransferase activity	0.000562162162162162	0.0296660017390415	0.607516729731097	1.90224420421778	25	36
GO:0004887	MF	thyroid hormone receptor activity	0.000556102151687556	0.0296660017390415	0.663365225342866	1.92955900084715	25	26
GO:0070679	MF	inositol 1,4,5 trisphosphate binding	0.000566350942290792	0.0296660017390415	-0.938302260801402	-1.74715677813872	28	5
GO:0043548	MF	phosphatidylinositol 3-kinase binding	0.00059485872105375	0.0298847028882119	0.698823335019352	1.93304470989523	27	21
GO:0004731	MF	purine-nucleoside phosphorylase activity	0.000597694057764239	0.0298847028882119	-0.854941398386159	-1.86403453464031	30	9
GO:0005507	MF	copper ion binding	0.00062946809945596	0.0307290688321509	0.496494549305505	1.76772625968814	27	69
GO:0003823	MF	antigen binding	0.000642516893763155	0.0307290688321509	0.543429803276336	1.84252813496966	28	53
GO:0016491	MF	oxidoreductase activity	0.000842898579467982	0.0394548271240332	0.357905124779346	1.51689538067278	33	227
GO:0008379	MF	thioredoxin peroxidase activity	0.000901289235471609	0.0413090899591154	-0.9522868971021	-1.67017644119776	45	4
GO:0051920	MF	peroxiredoxin activity	0.00105984329459858	0.0466331049623377	-0.715808255051112	-1.88626937240849	55	19
GO:0004392	MF	heme oxygenase (decyclizing) activity	0.00104222959932062	0.0466331049623377	-0.883856345500385	-1.80305022997618	53	7
GO:0004771	MF	sterol esterase activity	0.00113189562730847	0.0488268701976203	-0.991969834508763	-1.46957175871817	56	2
GO:0004879	MF	RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding	0.00119250049687521	0.0504519440985664	0.532246854380759	1.76837893435966	53	48
GO:0000062	MF	fatty-acyl-CoA binding	0.00131601656886434	0.0546271028585199	0.577961784864129	1.82155292864404	60	37
GO:0015245	MF	fatty acid transporter activity	0.00139937240268001	0.0559748961072004	0.695513891119307	1.87809568743178	65	19
GO:0043560	MF	insulin receptor substrate binding	0.00137668113946839	0.0559748961072004	0.711512048789727	1.86822454228011	64	17
GO:0005068	MF	transmembrane receptor protein tyrosine kinase adaptor activity	0.00155104342921602	0.060933849004915	0.98882759583828	1.47834921479492	76	2
GO:0004181	MF	metallocarboxypeptidase activity	0.00159423823545961	0.0615320020703709	-0.641926264026021	-1.83709717447745	84	27
GO:0004345	MF	glucose-6-phosphate dehydrogenase activity	0.00200516716153164	0.0671156539272827	-0.823314209673451	-1.79507756038996	103	9
GO:0046870	MF	cadmium ion binding	0.00207448384866146	0.0671156539272827	-0.967839115775193	-1.57377700348101	104	3
GO:0015086	MF	cadmium ion transmembrane transporter activity	0.00207448384866146	0.0671156539272827	-0.967839115775193	-1.57377700348101	104	3
GO:0015087	MF	cobalt ion transmembrane transporter activity	0.00207448384866146	0.0671156539272827	-0.967839115775193	-1.57377700348101	104	3
GO:0015639	MF	ferrous iron uptake transmembrane transporter activity	0.00207448384866146	0.0671156539272827	-0.967839115775193	-1.57377700348101	104	3
GO:0022890	MF	inorganic cation transmembrane transporter activity	0.00207448384866146	0.0671156539272827	-0.967839115775193	-1.57377700348101	104	3
GO:0015094	MF	lead ion transmembrane transporter activity	0.00207448384866146	0.0671156539272827	-0.967839115775193	-1.57377700348101	104	3
GO:0005384	MF	manganese ion transmembrane transporter activity	0.00207448384866146	0.0671156539272827	-0.967839115775193	-1.57377700348101	104	3
GO:0015099	MF	nickel cation transmembrane transporter activity	0.00207448384866146	0.0671156539272827	-0.967839115775193	-1.57377700348101	104	3
GO:0046915	MF	transition metal ion transmembrane transporter activity	0.00207448384866146	0.0671156539272827	-0.967839115775193	-1.57377700348101	104	3
GO:0015100	MF	vanadium ion transmembrane transporter activity	0.00207448384866146	0.0671156539272827	-0.967839115775193	-1.57377700348101	104	3
GO:0016712	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	0.00227043930858697	0.0703516405477654	0.613204634424773	1.814498719683	105	28
GO:0047298	MF	(S)-3-amino-2-methylpropionate transaminase activity	0.00226540376916317	0.0703516405477654	-0.90995969833606	-1.69438177994267	115	5
GO:0032145	MF	succinate-semialdehyde dehydrogenase binding	0.00226540376916317	0.0703516405477654	-0.90995969833606	-1.69438177994267	115	5
GO:0050197	MF	phytanate-CoA ligase activity	0.00238906431776633	0.0719991986176154	0.813699635522001	1.8075922329017	114	9
GO:0070251	MF	pristanate-CoA ligase activity	0.00238906431776633	0.0719991986176154	0.813699635522001	1.8075922329017	114	9
GO:0005496	MF	steroid binding	0.00243829404970698	0.0724898230993966	0.624055440438638	1.81521693649774	113	26
GO:0004802	MF	transketolase activity	0.00253164556962025	0.0742616033755274	0.857414694005863	1.77529241920905	121	7
GO:0004004	MF	ATP-dependent RNA helicase activity	0.00271996630751413	0.0787358667964616	-0.419147532669176	-1.57413808088475	154	118
GO:0048406	MF	nerve growth factor binding	0.00357001190003967	0.102000340001133	0.782293990462843	1.78720617086068	170	10
GO:0005375	MF	copper ion transmembrane transporter activity	0.00364780359762217	0.102886768138061	-0.847573846405858	-1.72903461797143	188	7
GO:0003725	MF	double-stranded RNA binding	0.0042258312890576	0.116210360449084	-0.451936212724293	-1.60411291700041	235	82
GO:0005093	MF	Rab GDP-dissociation inhibitor activity	0.00420565255136491	0.116210360449084	-0.820332029555921	-1.73424020028191	217	8
GO:0004128	MF	cytochrome-b5 reductase activity, acting on NAD(P)H	0.0044829217133809	0.121758367523926	0.86199329564087	1.71280903014755	217	6
GO:0016941	MF	natriuretic peptide receptor activity	0.0045859015082988	0.123036381929968	0.722679912352229	1.77149822440325	217	13
GO:0052890	MF	oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor	0.00484649216448183	0.128461238094699	0.623133473938281	1.75968587594368	226	23
GO:0015232	MF	heme transporter activity	0.00496863900853926	0.130131021652219	-0.648761237803541	-1.75070592225654	262	21
GO:0017154	MF	semaphorin receptor activity	0.00570293476867871	0.1458890289662	0.607954548274319	1.73404404142147	266	24
GO:0005168	MF	neurotrophin TRKA receptor binding	0.00567143094565398	0.1458890289662	0.78618169229639	1.74646252573631	272	9
GO:0004029	MF	aldehyde dehydrogenase (NAD) activity	0.00599492245002454	0.151595740115563	0.621762432857624	1.73775346479359	280	22
GO:0018478	MF	malonate-semialdehyde dehydrogenase (acetylating) activity	0.00631075892492444	0.15599628803184	0.911496832759738	1.61475110673662	308	4
GO:0004491	MF	methylmalonate-semialdehyde dehydrogenase (acylating) activity	0.00631075892492444	0.15599628803184	0.911496832759738	1.61475110673662	308	4
GO:0003993	MF	acid phosphatase activity	0.00706046984988551	0.168837322497262	0.639627579806179	1.72718591898023	332	19
GO:0004551	MF	nucleotide diphosphatase activity	0.00702912064266246	0.168837322497262	0.876212042616017	1.65371243616993	342	5
GO:0005018	MF	platelet-derived growth factor alpha-receptor activity	0.006909596232533	0.168837322497262	-0.824120311178146	-1.68118984964299	357	7
GO:0004614	MF	phosphoglucomutase activity	0.00729324607028386	0.172528401662629	-0.76383443569868	-1.71287128566793	379	10
GO:0003774	MF	motor activity	0.0074284920855318	0.173725904743454	0.393244860267395	1.50287155623945	320	105
GO:0016763	MF	transferase activity, transferring pentosyl groups	0.00750180043210371	0.173725904743454	-0.996468757481446	-1.32833997756079	374	1
GO:0000822	MF	inositol hexakisphosphate binding	0.00770832927802542	0.176649212621416	-0.845960505888921	-1.65311253577371	395	6
GO:0016494	MF	C-X-C chemokine receptor activity	0.00830753556173831	0.188418332328085	-0.90645811921256	-1.58979925088577	423	4
GO:0008195	MF	phosphatidate phosphatase activity	0.00901111016877279	0.193714990571871	0.631385157735791	1.70492891226613	424	19
GO:0016922	MF	ligand-dependent nuclear receptor binding	0.00896386968563033	0.193714990571871	0.661225268329817	1.70973754747163	423	16
GO:0004528	MF	phosphodiesterase I activity	0.00915564598168871	0.193714990571871	0.790166674274769	1.69893615030617	440	8
GO:0005540	MF	hyaluronic acid binding	0.00893451937771856	0.193714990571871	-0.904583154455668	-1.58651082806428	455	4
GO:0008812	MF	choline dehydrogenase activity	0.00866167109821932	0.193714990571871	0.972328348978024	1.45368197376804	429	2
GO:0000246	MF	delta24(24-1) sterol reductase activity	0.00915743591794297	0.193714990571871	0.995471231346261	1.32718628129687	457	1
GO:0050614	MF	delta24-sterol reductase activity	0.00915743591794297	0.193714990571871	0.995471231346261	1.32718628129687	457	1
GO:0034185	MF	apolipoprotein binding	0.00951155728024296	0.199289771586043	0.670036557567199	1.70637794996176	450	15
GO:0030284	MF	estrogen receptor activity	0.00976081788922313	0.20002971616626	0.696111058097411	1.70637025096388	463	13
GO:0004465	MF	lipoprotein lipase activity	0.00976384623530658	0.20002971616626	0.644959384676657	1.69347652408188	460	17
GO:0004310	MF	farnesyl-diphosphate farnesyltransferase activity	0.0099105632100556	0.20002971616626	0.969345716081279	1.44922278086173	491	2
GO:0051996	MF	squalene synthase activity	0.0099105632100556	0.20002971616626	0.969345716081279	1.44922278086173	491	2
GO:0022857	MF	transmembrane transporter activity	0.0101747978085051	0.203495956170102	0.505192166946724	1.61909624901861	467	40
GO:0003997	MF	acyl-CoA oxidase activity	0.0102718406308363	0.203586030521079	0.807366173859261	1.67166606543876	494	7
GO:0004675	MF	transmembrane receptor protein serine/threonine kinase activity	0.0105326383079134	0.206891109619728	0.550803849758868	1.65620733011661	490	30
GO:0016757	MF	transferase activity, transferring glycosyl groups	0.0108689665301926	0.209751985670383	-0.503941458961982	-1.59883933104609	591	44
GO:0043559	MF	insulin binding	0.0108547026526706	0.209751985670383	0.692352189705691	1.69715617351703	515	13
GO:0004421	MF	hydroxymethylglutaryl-CoA synthase activity	0.010978164531464	0.21001706060192	0.967410496074696	1.44632952526366	544	2
GO:0046935	MF	1-phosphatidylinositol-3-kinase regulator activity	0.0111162856622188	0.210593442403933	0.92991306201283	1.53020297539493	548	3
GO:0032182	MF	ubiquitin-like protein binding	0.0111997421642092	0.210593442403933	0.967126153357069	1.44590441795971	555	2
GO:0015075	MF	ion transmembrane transporter activity	0.0117144346013549	0.210980412704234	0.719506353592001	1.69009103139604	561	11
GO:0016595	MF	glutamate binding	0.011656539179475	0.210980412704234	-0.969275888555268	-1.43595139960347	586	2
GO:0004357	MF	glutamate-cysteine ligase activity	0.011656539179475	0.210980412704234	-0.969275888555268	-1.43595139960347	586	2
GO:0030342	MF	1-alpha,25-dihydroxyvitamin D3 24-hydroxylase activity	0.0117957230739186	0.210980412704234	-0.85940773719314	-1.60025198270269	603	5
GO:0008403	MF	25-hydroxycholecalciferol-24-hydroxylase activity	0.0117957230739186	0.210980412704234	-0.85940773719314	-1.60025198270269	603	5
GO:0005159	MF	insulin-like growth factor receptor binding	0.011735278791037	0.210980412704234	0.719311049834362	1.68963227084787	562	11
GO:0042056	MF	chemoattractant activity	0.012088061822358	0.21446561297732	-0.829019341413347	-1.62000738349979	620	6
GO:0001888	MF	glucuronyl-galactosyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity	0.0124526697309008	0.219166987263855	0.92660733932026	1.52476329839001	614	3
GO:0008745	MF	N-acetylmuramoyl-L-alanine amidase activity	0.012613629727678	0.220237979372155	-0.827507072203977	-1.61705222049859	647	6
GO:0051537	MF	2 iron, 2 sulfur cluster binding	0.0130895835634596	0.224724705880858	-0.5026993646015	-1.58012992370781	710	42
GO:0036094	MF	small molecule binding	0.0131770395721048	0.224724705880858	0.853247183883463	1.61036987679638	642	5
GO:0004566	MF	beta-glucuronidase activity	0.0131360534459086	0.224724705880858	0.853437612226168	1.61072928034622	640	5
GO:0004506	MF	squalene monooxygenase activity	0.0132962770424281	0.225013919179553	0.993486154337244	1.32453972869873	664	1
GO:0003724	MF	RNA helicase activity	0.0137679230213365	0.231217027839239	-0.667106251137051	-1.66194050322901	723	15
GO:0016403	MF	dimethylargininase activity	0.0144428329707518	0.240713882845863	0.962209345524489	1.43855353189101	716	2
GO:0004021	MF	L-alanine:2-oxoglutarate aminotransferase activity	0.0146622630792856	0.240723722197226	0.678446535356947	1.66306937856547	696	13
GO:0004586	MF	ornithine decarboxylase activity	0.0146153540648954	0.240723722197226	-0.964547567508255	-1.42894654236375	735	2
GO:0016628	MF	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor	0.014939442998545	0.243457589605918	0.847760396655617	1.60001442876325	728	5
GO:0004666	MF	prostaglandin-endoperoxide synthase activity	0.0151651710490223	0.245318943440067	-0.887299432499345	-1.55619762590272	773	4
GO:0045735	MF	nutrient reservoir activity	0.0153542022532292	0.24656383180368	-0.733348914060147	-1.64450859841164	799	10
GO:0017113	MF	dihydropyrimidine dehydrogenase (NADP+) activity	0.0157529683765038	0.251134278466002	-0.885999301710809	-1.55391738050598	803	4
GO:0005249	MF	voltage-gated potassium channel activity	0.015953255040652	0.252497561794492	-0.714615507811367	-1.64120641290627	829	11
GO:0016231	MF	beta-N-acetylglucosaminidase activity	0.0173268793835819	0.261674261100455	-0.918370807812781	-1.49333792615564	876	3
GO:0070064	MF	proline-rich region binding	0.0171845884545164	0.261674261100455	-0.592728251305029	-1.61749321559622	912	22
GO:0008184	MF	glycogen phosphorylase activity	0.0167915414749173	0.261674261100455	-0.658578662580225	-1.64069599413724	882	15
GO:0008381	MF	mechanically-gated ion channel activity	0.0172707575151987	0.261674261100455	0.670815854553958	1.64436436509763	820	13
GO:0016212	MF	kynurenine-oxoglutarate transaminase activity	0.0170350673092903	0.261674261100455	0.741006593270766	1.64610834766556	819	9
GO:0015432	MF	bile acid-exporting ATPase activity	0.0176035412013034	0.261674261100455	0.840698695183752	1.58668657776764	858	5
GO:0015126	MF	canalicular bile acid transmembrane transporter activity	0.0176035412013034	0.261674261100455	0.840698695183752	1.58668657776764	858	5
GO:0008554	MF	sodium-exporting ATPase activity, phosphorylative mechanism	0.0176035412013034	0.261674261100455	0.840698695183752	1.58668657776764	858	5
GO:0016830	MF	carbon-carbon lyase activity	0.0175147305971207	0.261674261100455	0.916665004089939	1.5084028539858	864	3
GO:0016705	MF	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	0.0178145087235996	0.262936695560809	0.383038147461365	1.4388367345381	775	94
GO:0005516	MF	calmodulin binding	0.0179275019700552	0.262936695560809	0.479079482427426	1.54976076012042	818	42
GO:0005123	MF	death receptor binding	0.0181776632873525	0.264840127365401	0.738194639905034	1.63986173670337	874	9
GO:0042043	MF	neurexin family protein binding	0.01873114150241	0.271108627008565	-0.879547690601241	-1.54260216771059	955	4
GO:0050660	MF	flavin adenine dinucleotide binding	0.0198230171145719	0.281558257211544	0.354984484681825	1.38968673375663	848	123
GO:0043125	MF	ErbB-3 class receptor binding	0.0200759741851156	0.281558257211544	0.869735666438115	1.54076962143372	982	4
GO:0050462	MF	N-acetylneuraminate synthase activity	0.0203292364387389	0.281558257211544	0.911381300922192	1.49970834410238	1003	3
GO:0047444	MF	N-acylneuraminate-9-phosphate synthase activity	0.0203292364387389	0.281558257211544	0.911381300922192	1.49970834410238	1003	3
GO:0042301	MF	phosphate ion binding	0.0206049451868448	0.281558257211544	-0.989565876625968	-1.31913811093745	1029	1
GO:0031402	MF	sodium ion binding	0.0206049451868448	0.281558257211544	-0.989565876625968	-1.31913811093745	1029	1
GO:0015321	MF	sodium-dependent phosphate transmembrane transporter activity	0.0206049451868448	0.281558257211544	-0.989565876625968	-1.31913811093745	1029	1
GO:0005436	MF	sodium:phosphate symporter activity	0.0206049451868448	0.281558257211544	-0.989565876625968	-1.31913811093745	1029	1
GO:0001129	MF	RNA polymerase II transcription factor activity, TBP-class protein binding, involved in preinitiation complex assembly	0.0202887399518092	0.281558257211544	0.911417932395987	1.49976862241493	1001	3
GO:0015095	MF	magnesium ion transmembrane transporter activity	0.0213935267942038	0.289154085915929	-0.647563219676069	-1.61325357294538	1124	15
GO:0035252	MF	UDP-xylosyltransferase activity	0.021423689092862	0.289154085915929	-0.835313848006168	-1.55538818607409	1096	5
GO:0051430	MF	corticotropin-releasing hormone receptor 1 binding	0.0241627975896473	0.318312303576192	-0.906794057477588	-1.47451328561817	1222	3
GO:0031852	MF	mu-type opioid receptor binding	0.0241627975896473	0.318312303576192	-0.906794057477588	-1.47451328561817	1222	3
GO:0005092	MF	GDP-dissociation inhibitor activity	0.024158408205761	0.318312303576192	-0.730060109668571	-1.59175501309721	1252	9
GO:0043495	MF	protein anchor	0.0240677835250521	0.318312303576192	-0.773192822827428	-1.57729873651093	1246	7
GO:0004869	MF	cysteine-type endopeptidase inhibitor activity	0.0249084249084249	0.320459267827689	0.434945984361333	1.47936628041587	1121	54
GO:0060002	MF	plus-end directed microfilament motor activity	0.0247528796666939	0.320459267827689	0.860678405738143	1.52472434161085	1211	4
GO:0015295	MF	solute:proton symporter activity	0.0248999121179572	0.320459267827689	-0.828312097608774	-1.54235064350738	1274	5
GO:0050459	MF	ethanolamine-phosphate phospho-lyase activity	0.0248166948674563	0.320459267827689	0.949444871168214	1.41946997200526	1231	2
GO:0003841	MF	1-acylglycerol-3-phosphate O-acyltransferase activity	0.0269029416652817	0.322018530463644	0.718781591741286	1.59673664048132	1294	9
GO:0015093	MF	ferrous iron transmembrane transporter activity	0.0262353540499236	0.322018530463644	-0.864734837924295	-1.51662252056512	1338	4
GO:0016717	MF	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	0.0256514990605343	0.322018530463644	0.858985485560377	1.52172526949956	1255	4
GO:0004686	MF	elongation factor-2 kinase activity	0.0268156196389184	0.322018530463644	0.856949910971288	1.51811917214141	1312	4
GO:0032181	MF	dinucleotide repeat insertion binding	0.0269324589115048	0.322018530463644	0.987052110765302	1.31596170645855	1346	1
GO:0000406	MF	double-strand/single-strand DNA junction binding	0.0269324589115048	0.322018530463644	0.987052110765302	1.31596170645855	1346	1
GO:0032137	MF	guanine/thymine mispair binding	0.0269324589115048	0.322018530463644	0.987052110765302	1.31596170645855	1346	1
GO:0000404	MF	heteroduplex DNA loop binding	0.0269324589115048	0.322018530463644	0.987052110765302	1.31596170645855	1346	1
GO:0032357	MF	oxidized purine DNA binding	0.0269324589115048	0.322018530463644	0.987052110765302	1.31596170645855	1346	1
GO:0032138	MF	single base insertion or deletion binding	0.0269324589115048	0.322018530463644	0.987052110765302	1.31596170645855	1346	1
GO:0032142	MF	single guanine insertion binding	0.0269324589115048	0.322018530463644	0.987052110765302	1.31596170645855	1346	1
GO:0032143	MF	single thymine insertion binding	0.0269324589115048	0.322018530463644	0.987052110765302	1.31596170645855	1346	1
GO:0000403	MF	Y-form DNA binding	0.0269324589115048	0.322018530463644	0.987052110765302	1.31596170645855	1346	1
GO:0015016	MF	[heparan sulfate]-glucosamine N-sulfotransferase activity	0.027884595611672	0.330472719672923	0.79066867511946	1.57108466324271	1355	6
GO:0031730	MF	CCR5 chemokine receptor binding	0.0279399662996199	0.330472719672923	-0.861648960047883	-1.51121032751145	1425	4
GO:0008898	MF	S-adenosylmethionine-homocysteine S-methyltransferase activity	0.0284560580114585	0.333734206731345	0.610657168796704	1.57898304879007	1345	16
GO:0004521	MF	endoribonuclease activity	0.0285191049388604	0.333734206731345	-0.645925745954449	-1.58103447806453	1494	14
GO:0004329	MF	formate-tetrahydrofolate ligase activity	0.0289549881547776	0.337042190161432	0.897761369253195	1.47729629203435	1429	3
GO:0016213	MF	linoleoyl-CoA desaturase activity	0.0294409459979347	0.340895164186612	0.897033298086707	1.47609822663365	1453	3
GO:0051425	MF	PTB domain binding	0.0302476317101546	0.348402040640524	0.712851825908598	1.58356396816567	1455	9
GO:0004499	MF	N,N-dimethylaniline monooxygenase activity	0.0309327774882751	0.354438075386486	0.674399459183031	1.58413677913108	1483	11
GO:0016811	MF	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	0.0316138012485237	0.360364573817369	0.616168572595246	1.56919268637143	1498	15
GO:0004998	MF	transferrin receptor activity	0.0326107445805844	0.361091617039337	0.656217143127179	1.57636167726427	1556	12
GO:0016402	MF	pristanoyl-CoA oxidase activity	0.03266237808674	0.361091617039337	0.756623028370739	1.56660147750673	1573	7
GO:0004163	MF	diphosphomevalonate decarboxylase activity	0.0321947071091583	0.361091617039337	0.893541886958083	1.47035299311065	1589	3
GO:0008460	MF	dTDP-glucose 4,6-dehydratase activity	0.0323601210819256	0.361091617039337	-0.815902482934333	-1.51924343882685	1656	5
GO:0004828	MF	serine-tRNA ligase activity	0.0322149553526232	0.361091617039337	0.893473216828108	1.47023999412021	1590	3
GO:0008667	MF	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase activity	0.0322077298551652	0.361091617039337	-0.98390990343947	-1.31159843120416	1609	1
GO:0004488	MF	methylenetetrahydrofolate dehydrogenase (NADP+) activity	0.0337390736050976	0.364525406151416	0.846712735636911	1.4999836289262	1651	4
GO:0000977	MF	RNA polymerase II regulatory region sequence-specific DNA binding	0.0333897248686671	0.364525406151416	0.416325420725102	1.43553029647247	1499	58
GO:0005201	MF	extracellular matrix structural constituent	0.0342486486486487	0.364525406151416	0.474909655249305	1.48702759119889	1583	36
GO:0017099	MF	very-long-chain-acyl-CoA dehydrogenase activity	0.0334856651023629	0.364525406151416	0.811614850480499	1.53179539465424	1633	5
GO:0002020	MF	protease binding	0.0331710026058354	0.364525406151416	0.536142768255859	1.5292182208098	1552	24
GO:0043184	MF	vascular endothelial growth factor receptor 2 binding	0.0340045747896414	0.364525406151416	0.846356426754452	1.49935241426739	1664	4
GO:0005251	MF	delayed rectifier potassium channel activity	0.0339029931838388	0.364525406151416	-0.893462083275143	-1.45283452303375	1715	3
GO:0005009	MF	insulin-activated receptor activity	0.034795606950817	0.364525406151416	0.728555973834599	1.5664670781075	1675	8
GO:0031994	MF	insulin-like growth factor I binding	0.034795606950817	0.364525406151416	0.728555973834599	1.5664670781075	1675	8
GO:0031995	MF	insulin-like growth factor II binding	0.034795606950817	0.364525406151416	0.728555973834599	1.5664670781075	1675	8
GO:0031405	MF	lipoic acid binding	0.034795606950817	0.364525406151416	0.728555973834599	1.5664670781075	1675	8
GO:0031418	MF	L-ascorbic acid binding	0.0352446532380891	0.367479796795242	0.499424029376736	1.50171379276349	1642	30
GO:0005000	MF	vasopressin receptor activity	0.0358018135773221	0.371528254104286	0.84421900178137	1.49556588510261	1752	4
GO:0019205	MF	nucleobase-containing compound kinase activity	0.0386095107899619	0.376473978050546	-0.806630374995181	-1.50197839864706	1976	5
GO:0004115	MF	3',5'-cyclic-AMP phosphodiesterase activity	0.0374619211043844	0.376473978050546	-0.707590560967599	-1.54276450353076	1942	9
GO:0004556	MF	alpha-amylase activity	0.0386179705333057	0.376473978050546	0.747151892420343	1.54699132156751	1860	7
